group,segment_label,start_label,end_label,sample_index,sample_count,sample_fraction,distance_along_segment_m,segment_length_2d_m,sample_spacing_target_m,lookup_x,lookup_y,lookup_status,inside_mesh_bbox,distance_to_mesh_bbox_m,containing_cell_id,nearest_cell_id,lookup_cell_id,lookup_material_id,nearest_centroid_x,nearest_centroid_y,nearest_centroid_distance_m
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,0,46,0.0,0.0,4.499999984171918,0.1,-1.1707415555298075,0.03901299999998398,inside_cell,True,0.0,2959,2959,2959,1,-1.1705787362973867,0.04618698329279903,0.007175830710658912
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,1,46,0.022222222222222223,0.09999999964826485,4.499999984171918,0.1,-1.2692223304290964,0.02164818197938401,inside_cell,True,0.0,1107,1107,1107,1,-1.2679258406161935,0.0209386799326446,0.0014779306442754098
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,2,46,0.044444444444444446,0.1999999992965297,4.499999984171918,0.1,-1.3677031053283855,0.004283363958784044,inside_cell,True,0.0,6166,6166,6166,0,-1.3765115242380233,-0.002152631711135166,0.010909183468568283
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,3,46,0.06666666666666667,0.2999999989447945,4.499999984171918,0.1,-1.4661838802276743,-0.013081454061815927,inside_cell,True,0.0,9058,9072,9058,0,-1.4734254982216666,-0.004633342644486696,0.011127066895211916
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,4,46,0.08888888888888889,0.3999999985930594,4.499999984171918,0.1,-1.5646646551269634,-0.03044627208241589,inside_cell,True,0.0,9487,9487,9487,0,-1.5547526138239498,-0.03804251141498213,0.012488050880352543
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,5,46,0.1111111111111111,0.4999999982413242,4.499999984171918,0.1,-1.6631454300262523,-0.04781109010301586,inside_cell,True,0.0,8929,7036,8929,0,-1.6770380678113568,-0.026583202243056256,0.025369836570682404
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,6,46,0.13333333333333333,0.599999997889589,4.499999984171918,0.1,-1.7616262049255411,-0.06517590812361583,inside_cell,True,0.0,8637,8637,8637,0,-1.7522586152617132,-0.04977678365533997,0.0180245602026598
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,7,46,0.15555555555555556,0.6999999975378539,4.499999984171918,0.1,-1.8601069798248302,-0.0825407261442158,inside_cell,True,0.0,4742,7236,4742,0,-1.8984075603609931,-0.0894166860441943,0.038912893672319135
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,8,46,0.17777777777777778,0.7999999971861188,4.499999984171918,0.1,-1.958587754724119,-0.09990554416481576,inside_cell,True,0.0,7252,7252,7252,0,-1.9538271588738434,-0.0955768407955539,0.006434356666265932
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,9,46,0.2,0.8999999968343837,4.499999984171918,0.1,-2.057068529623408,-0.11727036218541576,inside_cell,True,0.0,4746,4746,4746,0,-2.0470499371749664,-0.15212623940581235,0.03626712521625241
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,10,46,0.2222222222222222,0.9999999964826484,4.499999984171918,0.1,-2.155549304522697,-0.1346351802060157,inside_cell,True,0.0,4205,4205,4205,0,-2.1832575464197936,-0.10853875769082137,0.03806271058555293
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,11,46,0.24444444444444444,1.0999999961309133,4.499999984171918,0.1,-2.2540300794219856,-0.15199999822661567,inside_cell,True,0.0,4206,4206,4206,0,-2.1973774467139133,-0.18640066593855464,0.06627915759711332
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,12,46,0.26666666666666666,1.199999995779178,4.499999984171918,0.1,-2.3525108543212747,-0.16936481624721564,inside_cell,True,0.0,7721,7721,7721,0,-2.32687430129828,-0.19128921992549167,0.0337329561045102
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,13,46,0.28888888888888886,1.2999999954274428,4.499999984171918,0.1,-2.450991629220564,-0.18672963426781558,inside_cell,True,0.0,6274,6274,6274,0,-2.4674056829763233,-0.1951240348684947,0.01843602782981318
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,14,46,0.3111111111111111,1.3999999950757078,4.499999984171918,0.1,-2.549472404119853,-0.20409445228841558,inside_cell,True,0.0,3898,3898,3898,0,-2.55977148714015,-0.23209986999413168,0.029839144289516912
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,15,46,0.3333333333333333,1.4999999947239726,4.499999984171918,0.1,-2.6479531790191415,-0.22145927030901552,inside_cell,True,0.0,3899,3899,3899,0,-2.64582748192337,-0.1517755630068236,0.06971612189099827
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,16,46,0.35555555555555557,1.5999999943722376,4.499999984171918,0.1,-2.7464339539184306,-0.2388240883296155,inside_cell,True,0.0,3900,3900,3900,0,-2.747082239418193,-0.17277657247937794,0.0660506973776703
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,17,46,0.37777777777777777,1.6999999940205024,4.499999984171918,0.1,-2.8449147288177192,-0.25618890635021546,inside_cell,True,0.0,5527,5527,5527,0,-2.8005168243304133,-0.283484545805064,0.05211742372866321
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,18,46,0.4,1.7999999936687674,4.499999984171918,0.1,-2.9433955037170083,-0.2735537243708155,inside_cell,True,0.0,6148,6148,6148,0,-2.9135960710035462,-0.2505516594792367,0.03764440435603353
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,19,46,0.4222222222222222,1.899999993317032,4.499999984171918,0.1,-3.0418762786162974,-0.2909185423914154,inside_cell,True,0.0,6147,6147,6147,0,-3.0033513602912,-0.31597613247798334,0.04595706858473354
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,20,46,0.4444444444444444,1.9999999929652967,4.499999984171918,0.1,-3.1403570535155865,-0.3082833604120154,inside_cell,True,0.0,6145,6145,6145,0,-3.1202287327741165,-0.24391220933239333,0.06744475062736177
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,21,46,0.4666666666666667,2.099999992613562,4.499999984171918,0.1,-3.2388378284148756,-0.32564817843261534,inside_cell,True,0.0,5466,5466,5466,0,-3.244627176989667,-0.302818621185513,0.023552181236971684
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,22,46,0.4888888888888889,2.1999999922618265,4.499999984171918,0.1,-3.337318603314164,-0.3430129964532153,inside_cell,True,0.0,5466,5466,5466,0,-3.244627176989667,-0.302818621185513,0.10103112548730019
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,23,46,0.5111111111111111,2.299999991910091,4.499999984171918,0.1,-3.435799378213453,-0.36037781447381523,inside_cell,True,0.0,3922,3922,3922,0,-3.5331402869381563,-0.28204995365964464,0.12494201171373516
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,24,46,0.5333333333333333,2.399999991558356,4.499999984171918,0.1,-3.534280153112742,-0.37774263249441525,inside_cell,True,0.0,4347,4347,4347,0,-3.524701359050013,-0.45533855358889763,0.07818491073216943
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,25,46,0.5555555555555556,2.499999991206621,4.499999984171918,0.1,-3.632760928012031,-0.3951074505150152,inside_cell,True,0.0,4347,4347,4347,0,-3.524701359050013,-0.45533855358889763,0.12371198899764621
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,26,46,0.5777777777777777,2.5999999908548856,4.499999984171918,0.1,-3.7312417029113196,-0.41247226853561514,inside_cell,True,0.0,4346,4346,4346,0,-3.8172247894120996,-0.47008717894641366,0.10350154136941614
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,27,46,0.6,2.6999999905031506,4.499999984171918,0.1,-3.8297224778106087,-0.4298370865562151,inside_cell,True,0.0,4346,4346,4346,0,-3.8172247894120996,-0.47008717894641366,0.042145725201089466
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,28,46,0.6222222222222222,2.7999999901514157,4.499999984171918,0.1,-3.928203252709898,-0.44720190457681513,inside_cell,True,0.0,4346,4346,4346,0,-3.8172247894120996,-0.47008717894641366,0.11331352566623515
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,29,46,0.6444444444444445,2.8999999897996807,4.499999984171918,0.1,-4.026684027609187,-0.46456672259741516,inside_cell,True,0.0,6173,6173,6173,0,-4.123051402118547,-0.4998286496906957,0.1026161506399405
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,30,46,0.6666666666666666,2.999999989447945,4.499999984171918,0.1,-4.1251648025084755,-0.481931540618015,inside_cell,True,0.0,6173,6173,6173,0,-4.123051402118547,-0.4998286496906957,0.018021458719193063
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,31,46,0.6888888888888889,3.09999998909621,4.499999984171918,0.1,-4.223645577407765,-0.499296358638615,inside_cell,True,0.0,6173,6173,6173,0,-4.123051402118547,-0.4998286496906957,0.10059558358040387
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,32,46,0.7111111111111111,3.199999988744475,4.499999984171918,0.1,-4.322126352307054,-0.516661176659215,inside_cell,True,0.0,4582,4582,4582,0,-4.26558272583356,-0.6190438077146894,0.11695890234016136
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,33,46,0.7333333333333333,3.29999998839274,4.499999984171918,0.1,-4.420607127206342,-0.5340259946798149,inside_cell,True,0.0,4581,4581,4581,0,-4.4460930748114,-0.5225636240508637,0.027944936317036324
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,34,46,0.7555555555555555,3.399999988041005,4.499999984171918,0.1,-4.519087902105632,-0.5513908127004149,inside_cell,True,0.0,4581,4581,4581,0,-4.4460930748114,-0.5225636240508637,0.07848089969636907
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,35,46,0.7777777777777778,3.49999998768927,4.499999984171918,0.1,-4.61756867700492,-0.5687556307210149,inside_cell,True,0.0,4583,4583,4583,0,-4.587558703228743,-0.6510200033641653,0.08756726290354139
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,36,46,0.8,3.599999987337535,4.499999984171918,0.1,-4.71604945190421,-0.586120448741615,inside_cell,True,0.0,6105,6105,6105,0,-4.7848143661537,-0.567495674054336,0.07124251303745287
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,37,46,0.8222222222222222,3.699999986985799,4.499999984171918,0.1,-4.814530226803498,-0.6034852667622148,inside_cell,True,0.0,6105,6105,6105,0,-4.7848143661537,-0.567495674054336,0.046672081134627154
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,38,46,0.8444444444444444,3.799999986634064,4.499999984171918,0.1,-4.913011001702787,-0.6208500847828148,inside_cell,True,0.0,5769,6105,5769,0,-4.7848143661537,-0.567495674054336,0.1388562944568545
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,39,46,0.8666666666666667,3.899999986282329,4.499999984171918,0.1,-5.011491776602076,-0.6382149028034148,outside_mesh_bbox_nearest_cell,False,0.011491776602076342,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.1652600828222958
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,40,46,0.8888888888888888,3.9999999859305935,4.499999984171918,0.1,-5.1099725515013645,-0.6555797208240147,outside_mesh_bbox_nearest_cell,False,0.10997255150136453,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.23260242218065744
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,41,46,0.9111111111111111,4.099999985578859,4.499999984171918,0.1,-5.2084533264006545,-0.6729445388446147,outside_mesh_bbox_nearest_cell,False,0.2084533264006545,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.3176426899733288
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,42,46,0.9333333333333333,4.199999985227124,4.499999984171918,0.1,-5.306934101299944,-0.6903093568652147,outside_mesh_bbox_nearest_cell,False,0.3069341012999436,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.4094995360705325
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,43,46,0.9555555555555556,4.299999984875389,4.499999984171918,0.1,-5.405414876199233,-0.7076741748858146,outside_mesh_bbox_nearest_cell,False,0.40541487619923267,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.5044629435843394
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,44,46,0.9777777777777777,4.399999984523653,4.499999984171918,0.1,-5.503895651098521,-0.7250389929064146,outside_mesh_bbox_nearest_cell,False,0.5038956510985209,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.6010622702489955
Taupe,BCD-A3,BCD-A3 Anfang,BCD-A3 Ende,45,46,1.0,4.499999984171918,4.499999984171918,0.1,-5.60237642599781,-0.7424038109270146,outside_mesh_bbox_nearest_cell,False,0.6023764259978099,-1,5769,5769,0,-4.90408528721537,-0.7638124386552594,0.6986192409626888
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,0,45,0.0,0.0,4.399999999999978,0.1,-0.020680254903337136,-1.1089870000000406,inside_mesh_bbox_nearest_cell,True,0.0,-1,3019,3019,1,-0.023817440607677234,-1.1445621439100433,0.03571320201775415
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,1,45,0.022727272727272728,0.0999999999999995,4.399999999999978,0.1,-0.020680256038215026,-1.20898700000004,inside_cell,True,0.0,2380,2380,2380,1,-0.018291896524391733,-1.2153157859415067,0.0067644506547225695
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,2,45,0.045454545454545456,0.199999999999999,4.399999999999978,0.1,-0.020680257173092912,-1.3089870000000396,inside_cell,True,0.0,1640,1640,1640,1,-0.02994477785655217,-1.3023728056749733,0.011383273257898391
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,3,45,0.06818181818181818,0.2999999999999985,4.399999999999978,0.1,-0.0206802583079708,-1.408987000000039,inside_cell,True,0.0,9815,9815,9815,0,-0.026706486690821613,-1.4123138877431967,0.006883575421091056
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,4,45,0.09090909090909091,0.399999999999998,4.399999999999978,0.1,-0.02068025944284869,-1.5089870000000385,inside_cell,True,0.0,9075,9075,9075,0,-0.018766986238279344,-1.5054917585474434,0.003984636390846955
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,5,45,0.11363636363636363,0.4999999999999975,4.399999999999978,0.1,-0.02068026057772658,-1.608987000000038,inside_cell,True,0.0,6365,6365,6365,0,-0.03824806572081956,-1.6155719268518733,0.018761370930443954
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,6,45,0.13636363636363635,0.599999999999997,4.399999999999978,0.1,-0.020680261712604467,-1.7089870000000373,inside_cell,True,0.0,7888,7889,7888,0,-0.00020849556164520555,-1.70434440945285,0.020991590133393783
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,7,45,0.1590909090909091,0.6999999999999965,4.399999999999978,0.1,-0.020680262847482356,-1.808987000000037,inside_cell,True,0.0,8630,8542,8630,0,-0.0198554808177262,-1.7786391175453133,0.030359088176068985
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,8,45,0.18181818181818182,0.799999999999996,4.399999999999978,0.1,-0.020680263982360246,-1.9089870000000366,inside_cell,True,0.0,3803,3803,3803,0,-0.005065677590694498,-1.87271476923575,0.039490378990337076
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,9,45,0.20454545454545456,0.8999999999999956,4.399999999999978,0.1,-0.020680265117238136,-2.008987000000036,inside_cell,True,0.0,7102,7102,7102,0,0.0075160160603299315,-2.0068042996429267,0.02828063742374637
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,10,45,0.22727272727272727,0.999999999999995,4.399999999999978,0.1,-0.020680266252116022,-2.1089870000000355,inside_cell,True,0.0,4705,4705,4705,0,-0.03795927957446701,-2.1202846460298033,0.020644638703738817
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,11,45,0.25,1.0999999999999945,4.399999999999978,0.1,-0.02068026738699391,-2.208987000000035,inside_cell,True,0.0,4706,4706,4706,0,-0.04564838094099097,-2.1927337822702535,0.029792176506878088
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,12,45,0.2727272727272727,1.199999999999994,4.399999999999978,0.1,-0.0206802685218718,-2.3089870000000343,inside_cell,True,0.0,4608,6561,4608,0,-0.028631225180812833,-2.365033694798107,0.05660785907964251
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,13,45,0.29545454545454547,1.2999999999999936,4.399999999999978,0.1,-0.020680269656749687,-2.408987000000034,inside_cell,True,0.0,6560,6561,6560,0,-0.028631225180812833,-2.365033694798107,0.044666662421982806
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,14,45,0.3181818181818182,1.399999999999993,4.399999999999978,0.1,-0.020680270791627577,-2.508987000000033,inside_cell,True,0.0,6560,6560,6560,0,-0.023816467439732734,-2.454295565064097,0.05478128133557419
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,15,45,0.3409090909090909,1.4999999999999925,4.399999999999978,0.1,-0.020680271926505466,-2.608987000000033,inside_cell,True,0.0,5847,6544,5847,0,0.04175656063872634,-2.6035375460305663,0.06267419412600472
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,16,45,0.36363636363636365,1.599999999999992,4.399999999999978,0.1,-0.020680273061383356,-2.7089870000000325,inside_cell,True,0.0,5847,5847,5847,0,-0.065454119590809,-2.6559699310670033,0.06939385369966224
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,17,45,0.38636363636363635,1.6999999999999915,4.399999999999978,0.1,-0.020680274196261242,-2.8089870000000317,inside_cell,True,0.0,5797,5797,5797,0,-0.023569394327980803,-2.8465676299215734,0.037691521068210915
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,18,45,0.4090909090909091,1.7999999999999912,4.399999999999978,0.1,-0.02068027533113913,-2.9089870000000313,inside_cell,True,0.0,6217,6217,6217,0,-0.04697206185716257,-2.964098672015167,0.061061890169187165
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,19,45,0.4318181818181818,1.8999999999999906,4.399999999999978,0.1,-0.02068027646601702,-3.0089870000000305,inside_cell,True,0.0,6217,6217,6217,0,-0.04697206185716257,-2.964098672015167,0.05202134146992691
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,20,45,0.45454545454545453,1.99999999999999,4.399999999999978,0.1,-0.02068027760089491,-3.10898700000003,inside_cell,True,0.0,4090,4090,4090,0,0.004215114409997399,-3.2141350842873435,0.10805507934691436
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,21,45,0.4772727272727273,2.09999999999999,4.399999999999978,0.1,-0.020680278735772797,-3.20898700000003,inside_cell,True,0.0,4090,4090,4090,0,0.004215114409997399,-3.2141350842873435,0.02542210399852357
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,22,45,0.5,2.199999999999989,4.399999999999978,0.1,-0.020680279870650686,-3.3089870000000294,inside_cell,True,0.0,6096,6096,6096,0,0.04870276912270233,-3.3678776676711433,0.09100614389349544
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,23,45,0.5227272727272727,2.2999999999999883,4.399999999999978,0.1,-0.020680281005528576,-3.408987000000028,inside_cell,True,0.0,6096,6096,6096,0,0.04870276912270233,-3.3678776676711433,0.0806472866848185
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,24,45,0.5454545454545454,2.399999999999988,4.399999999999978,0.1,-0.020680282140406462,-3.508987000000028,inside_cell,True,0.0,6838,6838,6838,0,-0.06421871880925634,-3.4785739289536832,0.053108853857313246
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,25,45,0.5681818181818182,2.499999999999988,4.399999999999978,0.1,-0.02068028327528435,-3.6089870000000275,inside_cell,True,0.0,6637,6637,6637,0,-0.05817555676979106,-3.6505584869347403,0.05598289078272802
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,26,45,0.5909090909090909,2.599999999999987,4.399999999999978,0.1,-0.02068028441016224,-3.708987000000027,inside_cell,True,0.0,6637,6637,6637,0,-0.05817555676979106,-3.6505584869347403,0.06942468284654342
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,27,45,0.6136363636363636,2.699999999999987,4.399999999999978,0.1,-0.02068028554504013,-3.8089870000000268,inside_cell,True,0.0,3419,3419,3419,0,0.060302191251343264,-3.731467937023146,0.11210426697004167
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,28,45,0.6363636363636364,2.799999999999986,4.399999999999978,0.1,-0.020680286679918017,-3.9089870000000264,inside_cell,True,0.0,4374,4374,4374,0,0.06620238291888993,-3.91918991176329,0.08747969870241078
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,29,45,0.6590909090909091,2.8999999999999853,4.399999999999978,0.1,-0.020680287814795906,-4.008987000000025,inside_cell,True,0.0,4375,4375,4375,0,-0.03831106610392774,-4.025980255555214,0.024487038968492664
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,30,45,0.6818181818181818,2.999999999999985,4.399999999999978,0.1,-0.020680288949673796,-4.108987000000025,inside_cell,True,0.0,4375,4375,4375,0,-0.03831106610392774,-4.025980255555214,0.08485849354301014
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,31,45,0.7045454545454546,3.099999999999985,4.399999999999978,0.1,-0.020680290084551686,-4.2089870000000245,inside_cell,True,0.0,3923,3923,3923,0,-0.0018190457071440697,-4.228303198370466,0.026997445415271173
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,32,45,0.7272727272727273,3.199999999999984,4.399999999999978,0.1,-0.02068029121942957,-4.308987000000024,inside_cell,True,0.0,3923,3923,3923,0,-0.0018190457071440697,-4.228303198370466,0.0828590515735762
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,33,45,0.75,3.299999999999984,4.399999999999978,0.1,-0.02068029235430746,-4.408987000000024,inside_cell,True,0.0,5477,3923,5477,0,-0.0018190457071440697,-4.228303198370466,0.1816655795586892
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,34,45,0.7727272727272727,3.399999999999983,4.399999999999978,0.1,-0.02068029348918535,-4.5089870000000225,inside_cell,True,0.0,5598,4575,5598,0,-0.21589432400170505,-4.462674816123523,0.20063234057437912
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,35,45,0.7954545454545454,3.4999999999999822,4.399999999999978,0.1,-0.020680294624063237,-4.608987000000022,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.11826878043896011
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,36,45,0.8181818181818182,3.5999999999999823,4.399999999999978,0.1,-0.020680295758941127,-4.708987000000022,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.07612646217523351
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,37,45,0.8409090909090909,3.699999999999982,4.399999999999978,0.1,-0.020680296893819016,-4.808987000000021,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.1326761925143898
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,38,45,0.8636363636363636,3.799999999999981,4.399999999999978,0.1,-0.020680298028696906,-4.908987000000021,inside_cell,True,0.0,5598,5598,5598,0,-0.09626826232108683,-4.6999483300581995,0.22228519041293204
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,39,45,0.8863636363636364,3.8999999999999804,4.399999999999978,0.1,-0.020680299163574792,-5.008987000000021,outside_mesh_bbox_nearest_cell,False,0.008987000000020728,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.2775495924073263
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,40,45,0.9090909090909091,3.99999999999998,4.399999999999978,0.1,-0.02068030029845268,-5.1089870000000195,outside_mesh_bbox_nearest_cell,False,0.10898700000001948,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.33440476755434995
Taupe,BCD-A4,BCD-A4 Anfang,BCD-A4 Ende,41,45,0.9318181818181818,4.099999999999979,4.399999999999978,0.1,-0.02068030143333057,-5.208987000000019,outside_mesh_bbox_nearest_cell,False,0.20898700000001913,-1,4100,4100,0,-0.2690081803347025,-4.88502313559377,0.40819029983658944
